,time,swh(m),period(s),direction_(deg)
12755,2022-06-16 11:00:00,0.17055922267196255,2.198130293502064,140.87971667456293
12756,2022-06-16 12:00:00,0.16315376010709182,2.188965611442326,139.78652724849
12757,2022-06-16 13:00:00,0.17241058831318012,2.2213646987239333,126.14088637228332
12758,2022-06-16 14:00:00,0.19084196180796908,2.2737711905021505,113.57744809374682
12759,2022-06-16 15:00:00,0.1939275712099986,2.2746747507052234,111.14386560253928
12760,2022-06-16 16:00:00,0.19150022514706877,2.2830649525908986,110.91314220608167
12761,2022-06-16 17:00:00,0.18076230442800645,2.294294915114802,112.4073508688547
12762,2022-06-16 18:00:00,0.17224602247840526,2.263315708152309,114.02241464405792
12763,2022-06-16 19:00:00,0.16138467738326168,2.257248946788821,116.06596472696809
12764,2022-06-16 20:00:00,0.15352665877276017,2.2464062243519485,120.42224218865564
12765,2022-06-16 21:00:00,0.1452983670340151,2.2394359027853876,123.91056020652653
12766,2022-06-16 22:00:00,0.1357946900757645,2.117584355399582,134.2491657335076
12767,2022-06-16 23:00:00,0.1410196553298675,2.113195634413229,144.56579760368317
12768,2022-06-17 00:00:00,0.13641181195617036,2.096544310670889,146.6917488996139
12769,2022-06-17 01:00:00,0.1360415388279268,2.0734389854780297,151.72920972227152
12770,2022-06-17 02:00:00,0.13731692404743234,2.078602186638445,156.27775668100708
12771,2022-06-17 03:00:00,0.13945627989950604,2.088928588959276,155.98660572833438
12772,2022-06-17 04:00:00,0.14324129409932884,2.1090650734848966,155.07469897090672
12773,2022-06-17 05:00:00,0.14122536262333618,2.113066554384219,157.96972825502948
12774,2022-06-17 06:00:00,0.1383866019734692,2.109194153513907,162.28755181730745
12775,2022-06-17 07:00:00,0.14019682615599316,2.119520555834738,168.92359617256415
12776,2022-06-17 08:00:00,0.14282987951239146,2.137204519809161,173.8786557822012
12777,2022-06-17 09:00:00,0.1443521134840593,2.1337193590258807,176.685790439102
12778,2022-06-17 10:00:00,0.20495348213991704,2.2630575480942885,132.3209773488262
12779,2022-06-17 11:00:00,0.20495348213991704,2.275965550995327,122.74595639583578
12780,2022-06-17 12:00:00,0.19121223493621264,2.2900352741574594,122.01533230705337
12781,2022-06-17 13:00:00,0.1808857288040875,2.266542708877569,123.57546194024286
12782,2022-06-17 14:00:00,0.1666507840960585,2.280612432039701,125.31138082787623
12783,2022-06-17 15:00:00,0.16907813015898832,2.196194093066908,135.556598313434
12784,2022-06-17 16:00:00,0.17327455894574828,2.1857386107170664,156.88203224315794
12785,2022-06-17 17:00:00,0.16623936950912133,2.190514571790451,164.5673187108766
12786,2022-06-17 18:00:00,0.1588339069442508,2.1850932105720147,169.33560223766702
12787,2022-06-17 19:00:00,0.15081132249897422,2.1867712509491497,173.41171557508463
12788,2022-06-17 20:00:00,0.15258040522280436,2.1379789999832233,184.7885763861249
12789,2022-06-17 21:00:00,0.14710859121653885,2.123909276821091,190.12817498985794
12790,2022-06-17 22:00:00,0.1099578540161048,2.043750578805641,208.99805277156887
12791,2022-06-17 23:00:00,0.10905274192484282,2.039103697761267,202.83444203763008
12792,2022-06-18 00:00:00,0.10880589317268052,2.018838133206636,202.87838935124105
