,time,wnd_speed(m/s),direction_(deg),u10,v10
17311,2022-12-23 07:00:00,7.281718510006179,20.003667686474728,-2.4909324186398285,-6.842417711944788
17312,2022-12-23 08:00:00,7.072881230117863,25.971190297682483,-3.0973501789785045,-6.358621766085431
17313,2022-12-23 09:00:00,7.1455186137501165,25.450534998598698,-3.0706559334144634,-6.452093334572582
17314,2022-12-23 10:00:00,5.442774382781238,27.386268453529283,-2.5036054443116464,-4.832778989471044
17315,2022-12-23 11:00:00,5.675795910562804,21.071514597618886,-2.0406355490241816,-5.296269042865951
17316,2022-12-23 12:00:00,5.528147151771608,17.28314129156047,-1.6423789763162118,-5.278541676428733
17317,2022-12-23 13:00:00,4.922170322788785,4.464697919736238,-0.38316557445688826,-4.9072339285073605
17318,2022-12-23 14:00:00,4.79643612322605,357.4063397996444,0.2170504924679202,-4.791522573035336
17319,2022-12-23 15:00:00,5.244057411096492,12.341981216424813,-1.1208974518631214,-5.122863167534616
17320,2022-12-23 16:00:00,5.689145635085709,15.242406646511313,-1.495695445136025,-5.489013863401524
17321,2022-12-23 17:00:00,5.645810057153091,6.078070796083637,-0.5977980943455434,-5.614072375722264
17322,2022-12-23 18:00:00,5.828726010290092,358.9610246307342,0.10568964986237384,-5.827767720229095
17323,2022-12-23 19:00:00,6.119159165700078,359.1567950345931,0.09005059690566286,-6.118496529799475
17324,2022-12-23 20:00:00,6.342515490280536,2.585351791198832,-0.2860955905876468,-6.336059663347154
17325,2022-12-23 21:00:00,6.229235863736744,9.563068563584238,-1.0348826606012103,-6.142670211304773
17326,2022-12-23 22:00:00,6.063369444553305,27.177858238855606,-2.769469344575734,-5.393930716147354
17327,2022-12-23 23:00:00,6.943563740191201,30.278783546003183,-3.5009995285680997,-5.996338859259371
17328,2022-12-24 00:00:00,7.285902029405826,30.64987803300835,-3.714283854236349,-6.268051039378916
17329,2022-12-24 01:00:00,7.706099756048364,26.717489157818477,-3.464598284617134,-6.883351812627092
17330,2022-12-24 02:00:00,7.898013985023526,18.77628247388077,-2.5421637990152615,-7.47770206190401
17331,2022-12-24 03:00:00,7.366125478551788,12.9563295363684,-1.651546697014973,-7.178593042745127
