,time,velocity_(m/s),direction_(deg),uo,vo
1481,2022-01-31 17:00:00,0.12021119,307.6103,-0.09522892,0.073363364
1482,2022-01-31 18:00:00,0.12161833,305.3155,-0.099238284,0.070304915
1483,2022-01-31 19:00:00,0.11966999,303.89026,-0.09933894,0.066728406
1484,2022-01-31 20:00:00,0.113542825,304.1649,-0.09394816,0.063762955
1485,2022-01-31 21:00:00,0.11036354,303.9674,-0.09153064,0.061662417
1486,2022-01-31 22:00:00,0.11167499,303.9626,-0.09262352,0.062387396
1487,2022-01-31 23:00:00,0.11207125,305.4228,-0.09132656,0.064957105
1488,2022-02-01 00:00:00,0.109206654,305.27536,-0.08915479,0.06306756
1489,2022-02-01 01:00:00,0.0952637,304.71216,-0.07830898,0.054248285
1490,2022-02-01 02:00:00,0.07534653,305.10522,-0.061640806,0.04333025
1491,2022-02-01 03:00:00,0.05492253,301.8916,-0.046631936,0.029016314
1492,2022-02-01 04:00:00,0.039068557,302.0633,-0.033109136,0.020739751
1493,2022-02-01 05:00:00,0.03351206,304.21698,-0.027711587,0.01884479
1494,2022-02-01 06:00:00,0.03407933,305.24713,-0.027831582,0.019667327
1495,2022-02-01 07:00:00,0.028007451,302.42154,-0.023641832,0.015016031
1496,2022-02-01 08:00:00,0.013202624,296.27295,-0.011838737,0.005844108
1497,2022-02-01 09:00:00,0.003229372,294.59848,-0.0029362973,0.0013442473
1498,2022-02-01 10:00:00,0.00361691,294.11322,-0.0033012987,0.0014776551
1499,2022-02-01 11:00:00,0.003224071,284.2801,-0.0031244524,0.0007952556
1500,2022-02-01 12:00:00,0.009296898,279.6739,-0.0091646975,0.0015622491
1501,2022-02-01 13:00:00,0.030688781,292.09808,-0.028434424,0.011544906
1502,2022-02-01 14:00:00,0.056722846,303.17566,-0.047476843,0.031039175
1503,2022-02-01 15:00:00,0.08413648,307.03217,-0.067165956,0.050672293
1504,2022-02-01 16:00:00,0.1037175,306.38416,-0.083498605,0.06152482
1505,2022-02-01 17:00:00,0.108658426,306.4095,-0.08744782,0.06449444
1506,2022-02-01 18:00:00,0.109788455,305.54565,-0.08932969,0.06382564
1507,2022-02-01 19:00:00,0.11522609,305.02405,-0.094359934,0.066130586
1508,2022-02-01 20:00:00,0.12305526,305.04694,-0.10074312,0.07066412
1509,2022-02-01 21:00:00,0.13007313,304.1469,-0.10764864,0.07301225
1510,2022-02-01 22:00:00,0.13304435,303.43103,-0.1110321,0.07329852
1511,2022-02-01 23:00:00,0.13582735,303.58057,-0.11315899,0.07512729
1512,2022-02-02 00:00:00,0.1451991,304.31085,-0.11993327,0.08184614
1513,2022-02-02 01:00:00,0.15688697,305.2246,-0.1281605,0.09048979
1514,2022-02-02 02:00:00,0.16431676,307.07355,-0.13110217,0.099056624
1515,2022-02-02 03:00:00,0.17657071,307.49774,-0.14008722,0.107483886
1516,2022-02-02 04:00:00,0.19257918,306.12006,-0.1555623,0.11352141
1517,2022-02-02 05:00:00,0.20293352,304.63522,-0.16697112,0.115337156
1518,2022-02-02 06:00:00,0.20148164,302.2713,-0.17035872,0.10757677
1519,2022-02-02 07:00:00,0.1746772,300.12454,-0.1510847,0.0876672
1520,2022-02-02 08:00:00,0.15104973,300.02887,-0.13077484,0.07559075
1521,2022-02-02 09:00:00,0.14434919,301.54456,-0.12301922,0.07551794
1522,2022-02-02 10:00:00,0.13875358,303.94153,-0.11511108,0.077472545
1523,2022-02-02 11:00:00,0.12834534,306.04926,-0.10376869,0.0755287
1524,2022-02-02 12:00:00,0.11640082,305.32996,-0.0949639,0.06731277
1525,2022-02-02 13:00:00,0.101869375,306.51807,-0.08186931,0.060620014
1526,2022-02-02 14:00:00,0.09620093,307.7563,-0.0760586,0.05890423
1527,2022-02-02 15:00:00,0.103886805,307.0304,-0.082934506,0.06256465
1528,2022-02-02 16:00:00,0.109709054,308.02625,-0.08642095,0.06758325
1529,2022-02-02 17:00:00,0.09951602,306.91528,-0.07956551,0.05977263
1530,2022-02-02 18:00:00,0.078691944,304.4244,-0.06491085,0.044485994
1531,2022-02-02 19:00:00,0.06515219,298.45734,-0.05728,0.031045284
1532,2022-02-02 20:00:00,0.060700253,297.3536,-0.05391323,0.02789058
1533,2022-02-02 21:00:00,0.06792702,299.39957,-0.059179205,0.033345178
1534,2022-02-02 22:00:00,0.07834448,300.1021,-0.067778386,0.0392931
1535,2022-02-02 23:00:00,0.0776286,302.89856,-0.06517958,0.04216423
1536,2022-02-03 00:00:00,0.0774652,303.5928,-0.06452781,0.042860463
1537,2022-02-03 01:00:00,0.08158773,303.31586,-0.068179235,0.044812385
1538,2022-02-03 02:00:00,0.08666823,303.3083,-0.07243108,0.04759329
1539,2022-02-03 03:00:00,0.09145151,301.5957,-0.0778953,0.047913484
1540,2022-02-03 04:00:00,0.09616643,301.50104,-0.081994444,0.05024833
1541,2022-02-03 05:00:00,0.10062169,303.22473,-0.08417286,0.055133067
1542,2022-02-03 06:00:00,0.100771114,304.58508,-0.08296329,0.05720061
1543,2022-02-03 07:00:00,0.097035594,301.63623,-0.08261566,0.05089753
1544,2022-02-03 08:00:00,0.089118384,302.11996,-0.07547764,0.047383677
1545,2022-02-03 09:00:00,0.092984386,304.559,-0.0765766,0.05274581
1546,2022-02-03 10:00:00,0.102842815,306.11542,-0.083079666,0.06061694
1547,2022-02-03 11:00:00,0.10672082,307.95947,-0.0841436,0.0656444
1548,2022-02-03 12:00:00,0.1064184,308.3921,-0.08340854,0.066090025
1549,2022-02-03 13:00:00,0.108818084,305.58496,-0.08849671,0.06332225
1550,2022-02-03 14:00:00,0.10245508,303.40714,-0.085527375,0.056410197
1551,2022-02-03 15:00:00,0.1019471,303.71527,-0.08480026,0.056587346
1552,2022-02-03 16:00:00,0.11950131,305.22784,-0.09761641,0.06893185
1553,2022-02-03 17:00:00,0.14205635,307.39523,-0.112858824,0.08627218
1554,2022-02-03 18:00:00,0.15953225,306.45386,-0.12831749,0.094790086
1555,2022-02-03 19:00:00,0.15622784,305.8128,-0.12669033,0.091415
1556,2022-02-03 20:00:00,0.13677728,303.66086,-0.113844246,0.07581235
1557,2022-02-03 21:00:00,0.119382076,301.89532,-0.101357125,0.06307783
1558,2022-02-03 22:00:00,0.115421206,302.3888,-0.097465456,0.06182669
1559,2022-02-03 23:00:00,0.1209152,304.28632,-0.09990412,0.068114996
1560,2022-02-04 00:00:00,0.12317866,305.4359,-0.100361615,0.07141798
1561,2022-02-04 01:00:00,0.11096165,305.09045,-0.09079386,0.06378843
1562,2022-02-04 02:00:00,0.09819997,303.1994,-0.08217079,0.053769834
1563,2022-02-04 03:00:00,0.094552316,303.51294,-0.078834064,0.052204706
1564,2022-02-04 04:00:00,0.105466224,305.35657,-0.08601474,0.06102941
1565,2022-02-04 05:00:00,0.11039137,307.70465,-0.08733877,0.067514405
1566,2022-02-04 06:00:00,0.108222865,307.78607,-0.085528955,0.06630977
1567,2022-02-04 07:00:00,0.09773033,305.73212,-0.07933323,0.05707413
1568,2022-02-04 08:00:00,0.08351302,307.24,-0.066485375,0.050538294
1569,2022-02-04 09:00:00,0.07939404,306.66278,-0.06368702,0.047406517
1570,2022-02-04 10:00:00,0.086242616,303.96973,-0.07152386,0.048188444
1571,2022-02-04 11:00:00,0.08835683,305.879,-0.071591705,0.05178376
1572,2022-02-04 12:00:00,0.08476812,306.01868,-0.06856261,0.049847785
1573,2022-02-04 13:00:00,0.07831325,303.02924,-0.06565725,0.042685952
1574,2022-02-04 14:00:00,0.069092415,303.35895,-0.057708886,0.037992712
1575,2022-02-04 15:00:00,0.07692771,301.98425,-0.0652496,0.040747542
1576,2022-02-04 16:00:00,0.09512442,301.67612,-0.080953754,0.049951434
1577,2022-02-04 17:00:00,0.108341835,304.9098,-0.088846184,0.062002495
1578,2022-02-04 18:00:00,0.12013221,305.66043,-0.09760579,0.07003469
1579,2022-02-04 19:00:00,0.12421279,305.66217,-0.100919016,0.07241663
1580,2022-02-04 20:00:00,0.12228984,305.80023,-0.09918459,0.07153475
1581,2022-02-04 21:00:00,0.11581214,305.35468,-0.094454736,0.06701309
1582,2022-02-04 22:00:00,0.10920305,303.43448,-0.09113175,0.060169015
1583,2022-02-04 23:00:00,0.10641223,300.1113,-0.09205218,0.05338501
1584,2022-02-05 00:00:00,0.11628027,302.76996,-0.09777434,0.0629387
1585,2022-02-05 01:00:00,0.13582247,306.2965,-0.10946808,0.08040202
1586,2022-02-05 02:00:00,0.16324791,307.2068,-0.13002019,0.09871492
1587,2022-02-05 03:00:00,0.19310054,308.84818,-0.15038879,0.12112402
1588,2022-02-05 04:00:00,0.19533359,308.41507,-0.15304975,0.121371254
1589,2022-02-05 05:00:00,0.17944841,309.76938,-0.13792862,0.11479296
1590,2022-02-05 06:00:00,0.18297529,310.00412,-0.14015877,0.1176243
1591,2022-02-05 07:00:00,0.20055284,306.72137,-0.16075365,0.11991538
1592,2022-02-05 08:00:00,0.19528213,303.85788,-0.16216661,0.10879846
1593,2022-02-05 09:00:00,0.17263329,306.5056,-0.13876241,0.102699794
1594,2022-02-05 10:00:00,0.15977569,306.95477,-0.12767845,0.09605459
1595,2022-02-05 11:00:00,0.14138114,304.1541,-0.116997235,0.07937429
1596,2022-02-05 12:00:00,0.10963777,303.65405,-0.091262355,0.06075873
1597,2022-02-05 13:00:00,0.09523951,302.20715,-0.08058472,0.050760888
1598,2022-02-05 14:00:00,0.101285264,303.55475,-0.08440692,0.055983715
1599,2022-02-05 15:00:00,0.11050859,307.08948,-0.08815214,0.06664344
1600,2022-02-05 16:00:00,0.12220366,308.3252,-0.09586927,0.07578138
1601,2022-02-05 17:00:00,0.13535996,307.60703,-0.10723418,0.08260235
1602,2022-02-05 18:00:00,0.13145375,307.65677,-0.104069926,0.08030903
1603,2022-02-05 19:00:00,0.12510201,307.42694,-0.09934716,0.076030634
1604,2022-02-05 20:00:00,0.1228113,304.96735,-0.10064129,0.07038428
1605,2022-02-05 21:00:00,0.121778175,305.13184,-0.099593885,0.0700784
1606,2022-02-05 22:00:00,0.1221629,305.27832,-0.099728465,0.070554994
1607,2022-02-05 23:00:00,0.10983428,306.18338,-0.088650726,0.064843036
1608,2022-02-06 00:00:00,0.08521006,305.86407,-0.06905503,0.04992152
1609,2022-02-06 01:00:00,0.058014613,297.19537,-0.051601287,0.026514193
1610,2022-02-06 02:00:00,0.04995286,303.34683,-0.04172854,0.027459376
1611,2022-02-06 03:00:00,0.0665042,309.0797,-0.051625215,0.04192429
1612,2022-02-06 04:00:00,0.06530429,309.8313,-0.050149374,0.041829295
1613,2022-02-06 05:00:00,0.043881644,304.3877,-0.036212668,0.02478389
1614,2022-02-06 06:00:00,0.026802395,290.20294,-0.025153387,0.009256104
1615,2022-02-06 07:00:00,0.01654105,256.57117,-0.016088802,-0.0038414563
1616,2022-02-06 08:00:00,0.014696348,195.14246,-0.0038389836,-0.01418608
1617,2022-02-06 09:00:00,0.026937464,163.34558,0.007720232,-0.02580746
1618,2022-02-06 10:00:00,0.016650472,168.70728,0.0032605256,-0.016328111
1619,2022-02-06 11:00:00,0.011877309,251.03052,-0.011232273,-0.0038608934
1620,2022-02-06 12:00:00,0.01795526,306.52124,-0.014429497,0.010685552
1621,2022-02-06 13:00:00,0.0221263,313.48334,-0.01605428,0.015226072
1622,2022-02-06 14:00:00,0.018627677,308.41925,-0.014594505,0.01157544
1623,2022-02-06 15:00:00,0.0006699249,152.78241,0.0003064042,-0.00059574813
1624,2022-02-06 16:00:00,0.017583128,143.96902,0.01034279,-0.014219461
1625,2022-02-06 17:00:00,0.02313985,125.543915,0.018828208,-0.013451812
1626,2022-02-06 18:00:00,0.020260364,123.17386,0.016958209,-0.011086094
1627,2022-02-06 19:00:00,0.020327872,98.632996,0.02009756,-0.0030513082
1628,2022-02-06 20:00:00,0.02239427,99.17563,0.022107717,-0.0035710167
1629,2022-02-06 21:00:00,0.022255449,125.312164,0.018160777,-0.012864336
1630,2022-02-06 22:00:00,0.030519323,127.15173,0.024325086,-0.018431477
1631,2022-02-06 23:00:00,0.041904874,124.362366,0.034591816,-0.023652164
1632,2022-02-07 00:00:00,0.05674508,125.657135,0.046106502,-0.03307861
1633,2022-02-07 01:00:00,0.08808489,127.052216,0.07029938,-0.053074904
1634,2022-02-07 02:00:00,0.11811408,126.25293,0.095248885,-0.06984687
1635,2022-02-07 03:00:00,0.12361445,127.82855,0.09763681,-0.07581284
1636,2022-02-07 04:00:00,0.111188084,130.37268,0.08470835,-0.07202281
1637,2022-02-07 05:00:00,0.089281894,127.97226,0.07038171,-0.054933343
1638,2022-02-07 06:00:00,0.086943634,125.831116,0.0704892,-0.050896645
1639,2022-02-07 07:00:00,0.11657742,127.83954,0.09206492,-0.07151465
1640,2022-02-07 08:00:00,0.16772032,128.53891,0.13118833,-0.10449749
1641,2022-02-07 09:00:00,0.19185987,130.30649,0.14631139,-0.12410959
1642,2022-02-07 10:00:00,0.18458953,129.95279,0.14150149,-0.11853534
1643,2022-02-07 11:00:00,0.1720882,128.03793,0.13553716,-0.106037855
1644,2022-02-07 12:00:00,0.15427919,127.49396,0.12240779,-0.09390635
1645,2022-02-07 13:00:00,0.1513854,128.18616,0.11898987,-0.09358926
1646,2022-02-07 14:00:00,0.15263715,127.67291,0.12081423,-0.09328462
1647,2022-02-07 15:00:00,0.12559146,124.758026,0.103181794,-0.07160118
1648,2022-02-07 16:00:00,0.09433916,124.57242,0.07767975,-0.053532533
1649,2022-02-07 17:00:00,0.07624161,128.84192,0.059383005,-0.04781676
1650,2022-02-07 18:00:00,0.07589023,129.34927,0.058685545,-0.048117913
1651,2022-02-07 19:00:00,0.09253026,130.75153,0.070096076,-0.06040189
1652,2022-02-07 20:00:00,0.11624054,130.79565,0.087999254,-0.075947315
1653,2022-02-07 21:00:00,0.120457105,132.42053,0.08892308,-0.08125638
1654,2022-02-07 22:00:00,0.10721421,134.23373,0.076818995,-0.074791245
1655,2022-02-07 23:00:00,0.09732274,128.0022,0.07668907,-0.059920795
1656,2022-02-08 00:00:00,0.09370484,123.83475,0.077835634,-0.052174814
1657,2022-02-08 01:00:00,0.091320544,130.78464,0.06914519,-0.059652198
1658,2022-02-08 02:00:00,0.08611207,127.170105,0.068618,-0.05202747
1659,2022-02-08 03:00:00,0.07584095,126.64325,0.060852285,-0.045264218
1660,2022-02-08 04:00:00,0.087605916,132.99454,0.0640766,-0.05974099
1661,2022-02-08 05:00:00,0.10955587,135.30402,0.07705556,-0.07787766
1662,2022-02-08 06:00:00,0.10545753,138.264,0.07020298,-0.07869455
1663,2022-02-08 07:00:00,0.089660645,139.7873,0.05788735,-0.0684696
1664,2022-02-08 08:00:00,0.081172384,133.45468,0.05892455,-0.055828795
1665,2022-02-08 09:00:00,0.08587651,130.11716,0.06567221,-0.055334758
1666,2022-02-08 10:00:00,0.09173238,129.87732,0.07039716,-0.05881386
1667,2022-02-08 11:00:00,0.08964744,129.68625,0.06898845,-0.057247333
1668,2022-02-08 12:00:00,0.07981686,129.36493,0.06170817,-0.050624434
1669,2022-02-08 13:00:00,0.06893537,130.12784,0.052708566,-0.044428516
1670,2022-02-08 14:00:00,0.06589342,131.20328,0.049576696,-0.043406148
1671,2022-02-08 15:00:00,0.060060497,130.53299,0.045647886,-0.03903247
1672,2022-02-08 16:00:00,0.04490447,127.22452,0.03575613,-0.027164511
1673,2022-02-08 17:00:00,0.02226748,138.39584,0.0147851715,-0.016650507
1674,2022-02-08 18:00:00,0.003580383,203.06079,-0.0014024634,-0.0032942735
1675,2022-02-08 19:00:00,0.0017319407,255.76941,-0.0016787946,-0.00042575464
1676,2022-02-08 20:00:00,0.010331479,133.78653,0.0074585327,-0.0071491078
1677,2022-02-08 21:00:00,0.020950802,139.6897,0.013553636,-0.015976077
1678,2022-02-08 22:00:00,0.024712982,142.12567,0.0151720755,-0.019507423
1679,2022-02-08 23:00:00,0.016395895,152.55322,0.007557268,-0.014550363
1680,2022-02-09 00:00:00,0.017843878,287.50195,-0.017017825,0.005366341
1681,2022-02-09 01:00:00,0.047893245,306.61517,-0.038441967,0.028565332
1682,2022-02-09 02:00:00,0.060636993,310.4162,-0.04616628,0.039313097
1683,2022-02-09 03:00:00,0.053564142,309.1448,-0.04154184,0.033814095
1684,2022-02-09 04:00:00,0.041008703,303.22528,-0.034304712,0.022469992
1685,2022-02-09 05:00:00,0.04122876,300.15802,-0.035648167,0.020712767
1686,2022-02-09 06:00:00,0.05462138,305.17264,-0.04464862,0.031464197
1687,2022-02-09 07:00:00,0.057717387,305.42145,-0.04703452,0.03345221
1688,2022-02-09 08:00:00,0.040273637,307.2839,-0.03204347,0.024396349
1689,2022-02-09 09:00:00,0.017003525,295.2975,-0.015372911,0.0072659114
1690,2022-02-09 10:00:00,0.0064551234,215.40497,-0.0037397887,-0.0052614254
1691,2022-02-09 11:00:00,0.008630939,239.89343,-0.0074665747,-0.0043293606
1692,2022-02-09 12:00:00,0.03231468,290.72083,-0.030224422,0.011433412
1693,2022-02-09 13:00:00,0.048965342,299.3266,-0.04269005,0.023982586
1694,2022-02-09 14:00:00,0.040857486,302.26007,-0.03455049,0.021808205
1695,2022-02-09 15:00:00,0.031572856,295.0354,-0.028606484,0.013360926
1696,2022-02-09 16:00:00,0.03457587,286.94827,-0.03307418,0.010079146
1697,2022-02-09 17:00:00,0.046036195,298.65887,-0.040396333,0.022078667
1698,2022-02-09 18:00:00,0.074216925,297.5645,-0.06579259,0.034343667
1699,2022-02-09 19:00:00,0.09027526,295.92267,-0.081192195,0.039464533
1700,2022-02-09 20:00:00,0.07735375,297.0581,-0.068887055,0.03518774
1701,2022-02-09 21:00:00,0.06197511,291.59937,-0.05762326,0.022813905
1702,2022-02-09 22:00:00,0.056109775,285.79,-0.0539925,0.015268159
1703,2022-02-09 23:00:00,0.059974156,293.52194,-0.054990742,0.023935702
1704,2022-02-10 00:00:00,0.07214155,305.76245,-0.058539037,0.042161405
1705,2022-02-10 01:00:00,0.0881076,305.88138,-0.071387626,0.05164065
1706,2022-02-10 02:00:00,0.079151176,309.6897,-0.060907975,0.05054827
1707,2022-02-10 03:00:00,0.06117977,310.87708,-0.046258964,0.04003839
1708,2022-02-10 04:00:00,0.041578278,306.59363,-0.033382528,0.024786286
1709,2022-02-10 05:00:00,0.022826215,320.43707,-0.014538603,0.017597305
1710,2022-02-10 06:00:00,0.013094068,300.7307,-0.01125538,0.0066911164
1711,2022-02-10 07:00:00,0.010508081,261.56104,-0.010394307,-0.0015421236
1712,2022-02-10 08:00:00,0.0035046733,205.89069,-0.001530336,-0.0031529046
1713,2022-02-10 09:00:00,0.015274483,124.12891,0.01264387,-0.008569853
1714,2022-02-10 10:00:00,0.03814898,121.71661,0.032451767,-0.020055614
1715,2022-02-10 11:00:00,0.062221587,126.3096,0.05013996,-0.036844403
1716,2022-02-10 12:00:00,0.07477199,128.8949,0.058194976,-0.04694886
1717,2022-02-10 13:00:00,0.06907665,127.77533,0.054599475,-0.042314075
1718,2022-02-10 14:00:00,0.06501394,122.63553,0.054749414,-0.035061575
1719,2022-02-10 15:00:00,0.07238544,121.71304,0.061577674,-0.03805052
1720,2022-02-10 16:00:00,0.0857744,126.11185,0.069294386,-0.0505523
1721,2022-02-10 17:00:00,0.09317217,129.72528,0.07166035,-0.059547022
1722,2022-02-10 18:00:00,0.08871304,127.260315,0.07060608,-0.053710204
1723,2022-02-10 19:00:00,0.06993084,123.49921,0.058314875,-0.038596593
1724,2022-02-10 20:00:00,0.06306718,123.63959,0.052505862,-0.03493714
1725,2022-02-10 21:00:00,0.08057435,125.68793,0.065443,-0.047004666
1726,2022-02-10 22:00:00,0.09303429,130.24179,0.071015395,-0.06010152
1727,2022-02-10 23:00:00,0.098146796,130.43109,0.07470801,-0.06365146
1728,2022-02-11 00:00:00,0.10421576,129.1872,0.08077615,-0.065849364
1729,2022-02-11 01:00:00,0.09594481,129.7333,0.07378425,-0.061329365
1730,2022-02-11 02:00:00,0.07706263,131.32587,0.057871424,-0.05088759
1731,2022-02-11 03:00:00,0.06066964,135.44257,0.042567268,-0.04323
1732,2022-02-11 04:00:00,0.059779797,135.96011,0.041556455,-0.042973075
1733,2022-02-11 05:00:00,0.06268673,139.6903,0.040553216,-0.04780233
1734,2022-02-11 06:00:00,0.061594505,145.71057,0.034700718,-0.05088952
1735,2022-02-11 07:00:00,0.057556853,144.07602,0.03376925,-0.046609323
1736,2022-02-11 08:00:00,0.05666853,141.09921,0.03558635,-0.044101406
1737,2022-02-11 09:00:00,0.060751542,136.58783,0.041750994,-0.04413167
1738,2022-02-11 10:00:00,0.065428294,130.79718,0.049530998,-0.04274976
1739,2022-02-11 11:00:00,0.07153747,126.43417,0.057554744,-0.042486016
1740,2022-02-11 12:00:00,0.07651531,119.96631,0.06628668,-0.03821868
1741,2022-02-11 13:00:00,0.07118218,122.70868,0.059894748,-0.03846455
1742,2022-02-11 14:00:00,0.064035065,124.06885,0.053044416,-0.035871703
1743,2022-02-11 15:00:00,0.05356096,120.39908,0.0461975,-0.027102903
1744,2022-02-11 16:00:00,0.03362627,118.46048,0.0295624,-0.016024685
1745,2022-02-11 17:00:00,0.018139327,117.04205,0.016156208,-0.008246946
1746,2022-02-11 18:00:00,0.0063551636,81.37161,0.006283237,0.0009534346
1747,2022-02-11 19:00:00,0.010073235,328.2053,-0.00530736,0.008561659
1748,2022-02-11 20:00:00,0.009768637,320.3126,-0.0062382394,0.007517355
1749,2022-02-11 21:00:00,0.0042069154,84.13336,0.0041848817,0.00043000234
1750,2022-02-11 22:00:00,0.016052026,121.85135,0.013634913,-0.008470934
1751,2022-02-11 23:00:00,0.029169463,126.28818,0.023512056,-0.01726386
1752,2022-02-12 00:00:00,0.036118183,125.02811,0.029576115,-0.020731054
1753,2022-02-12 01:00:00,0.03785116,129.78806,0.029085474,-0.024222825
1754,2022-02-12 02:00:00,0.03860811,134.77371,0.027407665,-0.027192025
1755,2022-02-12 03:00:00,0.041426204,141.87344,0.025576558,-0.032587882
1756,2022-02-12 04:00:00,0.05635253,144.79709,0.03248575,-0.046046536
1757,2022-02-12 05:00:00,0.07906323,142.64868,0.047967702,-0.06284977
1758,2022-02-12 06:00:00,0.0920896,142.98514,0.055439983,-0.07353165
1759,2022-02-12 07:00:00,0.08912452,145.40762,0.05059903,-0.07336838
1760,2022-02-12 08:00:00,0.078677036,146.75021,0.04313785,-0.065796666
1761,2022-02-12 09:00:00,0.076974206,137.88406,0.051621433,-0.05709865
1762,2022-02-12 10:00:00,0.08264486,131.71005,0.06169615,-0.05498871
1763,2022-02-12 11:00:00,0.08178095,132.60358,0.060195245,-0.055359337
1764,2022-02-12 12:00:00,0.08014902,131.1998,0.0603055,-0.052793108
1765,2022-02-12 13:00:00,0.074805655,132.30878,0.055320866,-0.050353624
1766,2022-02-12 14:00:00,0.059755612,132.07782,0.044352733,-0.04004458
1767,2022-02-12 15:00:00,0.036017597,132.78372,0.026434142,-0.02446433
1768,2022-02-12 16:00:00,0.016048448,144.81424,0.009247585,-0.013116205
1769,2022-02-12 17:00:00,0.0037113333,272.73102,-0.003707118,0.00017683477
1770,2022-02-12 18:00:00,0.028206766,305.77026,-0.022886045,0.016487893
1771,2022-02-12 19:00:00,0.051612157,306.33026,-0.04157956,0.030577036
1772,2022-02-12 20:00:00,0.060490668,309.44714,-0.04671157,0.038433705
1773,2022-02-12 21:00:00,0.054467812,307.3515,-0.043298025,0.03304578
1774,2022-02-12 22:00:00,0.038819406,300.91718,-0.033303604,0.019945335
1775,2022-02-12 23:00:00,0.030834183,289.88385,-0.028995972,0.010487156
1776,2022-02-13 00:00:00,0.036444336,290.1728,-0.034208726,0.012567924
1777,2022-02-13 01:00:00,0.04404368,295.03253,-0.03990655,0.018636337
1778,2022-02-13 02:00:00,0.048965074,296.94354,-0.043650094,0.022186657
1779,2022-02-13 03:00:00,0.04858342,291.08575,-0.04533043,0.017478585
1780,2022-02-13 04:00:00,0.042470634,285.87057,-0.040851735,0.011614237
1781,2022-02-13 05:00:00,0.037901383,277.44403,-0.037581947,0.0049104034
1782,2022-02-13 06:00:00,0.036613025,265.08112,-0.036478184,-0.003139397
1783,2022-02-13 07:00:00,0.03487544,261.04053,-0.034449916,-0.00543137
1784,2022-02-13 08:00:00,0.033137795,264.12396,-0.032963682,-0.0033925227
1785,2022-02-13 09:00:00,0.033684656,268.5149,-0.033673342,-0.0008729883
1786,2022-02-13 10:00:00,0.04182361,281.4829,-0.04098648,0.008326049
1787,2022-02-13 11:00:00,0.060421165,293.47992,-0.05541829,0.024073439
1788,2022-02-13 12:00:00,0.07827396,299.0206,-0.06844631,0.03797257
1789,2022-02-13 13:00:00,0.09390968,302.924,-0.07882707,0.051042363
1790,2022-02-13 14:00:00,0.11433401,305.303,-0.093308814,0.06607368
1791,2022-02-13 15:00:00,0.13798326,306.45554,-0.110982455,0.08198948
1792,2022-02-13 16:00:00,0.15643197,307.45062,-0.12418786,0.095122755
1793,2022-02-13 17:00:00,0.16226251,306.89084,-0.12977444,0.09740492
1794,2022-02-13 18:00:00,0.15263446,306.19232,-0.12318205,0.09013024
1795,2022-02-13 19:00:00,0.13922678,305.88092,-0.112806685,0.08160115
1796,2022-02-13 20:00:00,0.13327046,304.7804,-0.10946096,0.0760218
1797,2022-02-13 21:00:00,0.12905993,304.049,-0.10693379,0.07226085
1798,2022-02-13 22:00:00,0.12350363,303.6845,-0.10276788,0.06849753
1799,2022-02-13 23:00:00,0.12260773,304.3051,-0.101279855,0.069101706
1800,2022-02-14 00:00:00,0.123372465,305.15704,-0.10086651,0.07104022
1801,2022-02-14 01:00:00,0.12094336,305.84085,-0.098042324,0.07081665
1802,2022-02-14 02:00:00,0.11606756,304.81738,-0.09528871,0.06627021
1803,2022-02-14 03:00:00,0.112340674,302.99307,-0.09422422,0.06117371
1804,2022-02-14 04:00:00,0.116142474,300.63147,-0.09993625,0.059176184
1805,2022-02-14 05:00:00,0.13127217,298.18878,-0.11570274,0.06201013
1806,2022-02-14 06:00:00,0.14640103,297.75842,-0.12955311,0.06818545
1807,2022-02-14 07:00:00,0.16763633,298.28534,-0.1476203,0.079436675
1808,2022-02-14 08:00:00,0.19457243,298.78668,-0.17052695,0.09369627
1809,2022-02-14 09:00:00,0.20778674,298.5728,-0.18248044,0.09937917
1810,2022-02-14 10:00:00,0.17477757,300.7575,-0.15019324,0.08938224
1811,2022-02-14 11:00:00,0.15176761,302.50934,-0.12798621,0.081565544
1812,2022-02-14 12:00:00,0.14680757,304.20837,-0.121409655,0.08253579
1813,2022-02-14 13:00:00,0.14900799,305.88275,-0.12072897,0.087337844
1814,2022-02-14 14:00:00,0.1526183,304.50238,-0.12577316,0.08644917
1815,2022-02-14 15:00:00,0.15396255,304.87888,-0.12630516,0.08804245
1816,2022-02-14 16:00:00,0.15455411,305.9222,-0.12516016,0.09067475
1817,2022-02-14 17:00:00,0.1636883,306.10175,-0.13225557,0.096448556
1818,2022-02-14 18:00:00,0.17260906,305.63095,-0.14029425,0.1005555
1819,2022-02-14 19:00:00,0.17520735,305.9764,-0.14178813,0.10292591
1820,2022-02-14 20:00:00,0.17795016,305.79788,-0.14433278,0.10408796
1821,2022-02-14 21:00:00,0.1827701,305.63428,-0.14854686,0.10648352
1822,2022-02-14 22:00:00,0.18946871,306.67767,-0.1519555,0.11317207
1823,2022-02-14 23:00:00,0.1968134,307.16095,-0.15684886,0.11888629
1824,2022-02-15 00:00:00,0.19786151,307.057,-0.1579007,0.11923315
1825,2022-02-15 01:00:00,0.19850391,307.03693,-0.15845525,0.11956479
1826,2022-02-15 02:00:00,0.20874934,307.34714,-0.16595045,0.12663624
1827,2022-02-15 03:00:00,0.22630529,308.42108,-0.17730232,0.1406342
1828,2022-02-15 04:00:00,0.24101861,309.2855,-0.18654858,0.1526093
