Time,SWH,MWP,MWD,DS
2022-01-15 10:00:00,0.48734540110779834,3.04927022893009,18.931219165043984,4
2022-01-15 11:00:00,0.49065337623871785,3.009972237893787,21.584437779033692,4
2022-01-15 12:00:00,0.5071270923906972,2.9996700161421983,22.424898333775786,4
2022-01-15 13:00:00,0.5226348798044481,3.012769346487633,21.502039685431527,4
2022-01-15 14:00:00,0.5251621728044706,3.0269764426128076,20.408891643642818,4
2022-01-15 15:00:00,0.5271734216840697,3.0326260480894853,18.760929771599507,4
2022-01-15 16:00:00,0.5334850382338642,3.0371124994974354,16.904226062430723,4
2022-01-15 17:00:00,0.545870097124027,3.046694673492193,15.311196252788875,4
2022-01-15 18:00:00,0.5585991854278054,3.0634219367662783,14.59158623532997,4
2022-01-15 19:00:00,0.5707593020090658,3.083444803235092,14.179595767319142,4
2022-01-15 20:00:00,0.5767004253441972,3.1019998800457493,13.751125680587876,4
2022-01-15 21:00:00,0.5793335735484092,3.115957728870483,13.064474900569849,4
2022-01-15 22:00:00,0.6138291382136383,3.136368313362206,12.740375732401333,4
2022-01-15 23:00:00,0.651090170088316,3.180706638696329,12.657977638799167,4
2022-01-16 00:00:00,0.6901772042352615,3.236621116428743,12.932637950806395,4
2022-01-16 01:00:00,0.7355361592304304,3.3028378159127456,13.800564536749192,4
2022-01-16 02:00:00,0.7593932758746222,3.366202018513916,14.778355247494886,4
2022-01-16 03:00:00,0.7505543663248051,3.4011520288647366,15.486978852473499,4
2022-01-16 04:00:00,0.7162572801674312,3.400044263084996,16.305466582255008,4
2022-01-16 05:00:00,0.6737034880832822,3.368805268096307,17.036063012194205,4
2022-01-16 06:00:00,0.6312555512033224,3.32136519857891,17.552424398767755,4
2022-01-16 07:00:00,0.5945767229516865,3.2655338032799763,17.805111885814398,4
2022-01-16 08:00:00,0.567623341584954,3.209231607524653,17.914976010617295,4
2022-01-16 09:00:00,0.5620791752655327,3.1614592082733335,18.387391747269703,4
2022-01-16 10:00:00,0.5221056037835009,3.1305802371630604,18.283020828706952,4
2022-01-16 11:00:00,0.5170113220818848,3.0810077185196625,18.228088766305518,4
2022-01-16 12:00:00,0.5394526253700431,3.06170489980768,18.129211053982914,4
2022-01-16 13:00:00,0.5724794490771439,3.0806476946412467,17.947935248058144,4
2022-01-16 14:00:00,0.6035876472083114,3.1192533320652114,17.73919341093267,4
2022-01-16 15:00:00,0.6233561065906865,3.1597421713147353,17.491999130126175,4
2022-01-16 16:00:00,0.6246263690409597,3.187657868964202,17.112967899556224,4
2022-01-16 17:00:00,0.6275109233551215,3.2013110821995068,17.250298055559824,4
2022-01-16 18:00:00,0.6400018374494738,3.2142442476779802,18.019346929180017,4
2022-01-16 19:00:00,0.6546098556276145,3.2329654893555984,18.29950044742739,4
2022-01-16 20:00:00,0.658579425784718,3.251492872021762,17.700740967251647,4
2022-01-16 21:00:00,0.6617683138109244,3.2634567424429624,17.189872786918244,4
2022-01-16 22:00:00,0.6547157108318039,3.2691340420641337,16.86028041250958,4
2022-01-16 23:00:00,0.6447388578369505,3.264121401910807,16.624072544183377,4
