Time,Speed,direction,u,v
2022-04-10 23:00:00,2.9056083428322323,82.31749175100094,-2.8795277708579023,-0.3884323091535918
2022-04-11 00:00:00,1.1833657211697708,46.9971668516655,-0.8654189924965092,-0.8070962752150319
2022-04-11 01:00:00,1.4670920500072817,322.57434649376563,0.8915980060673964,-1.165080288551485
2022-04-11 02:00:00,1.4087797280864438,280.97401801663364,1.383018230992802,-0.26818071334243027
2022-04-11 03:00:00,2.1776721683615023,238.5806340842181,1.8583702196808651,1.1352163668039592
2022-04-11 04:00:00,2.466751264368433,227.99995062945325,1.8331520155861463,1.6505803488517943
2022-04-11 05:00:00,2.28213620112279,234.97561245416273,1.8688592072246861,1.3097751349169355
2022-04-11 06:00:00,1.3641784668666965,262.8464899917141,1.3535597978910068,0.16987867139822954
2022-04-11 07:00:00,1.458676090923983,269.87909543770695,1.4586728432769587,0.0030780707569409427
2022-04-11 08:00:00,1.6374878205131076,287.568758991876,1.56110784929002,-0.49427587966019015
2022-04-11 09:00:00,1.9233312166448027,298.15957151309397,1.6956793277777675,-0.9076753749372708
2022-04-11 10:00:00,0.9415251977253786,260.18755562260634,0.927751537601418,0.16045803946832282
2022-04-11 11:00:00,0.8643510872036966,15.512535204381322,-0.23117000101694352,-0.8328644743174237
2022-04-11 12:00:00,1.2024724140450673,1.2000694416323654,-0.025184139252116378,-1.2022086614517056
2022-04-11 13:00:00,0.9517915901899842,340.1931708817856,0.32251463932816615,-0.8954839689103327
2022-04-11 14:00:00,0.6736775096278568,337.97262474317546,0.2526624456852724,-0.6245022622206646
2022-04-11 15:00:00,0.9307969785280569,342.6156389158797,0.2781038197277321,-0.8882799562580511
2022-04-11 16:00:00,2.0512924117092934,344.6112315107925,0.5443455673825954,-1.9777483312107862
2022-04-11 17:00:00,1.8865094201533104,335.5472855003338,0.7809057119879226,-1.7172955660898375
2022-04-11 18:00:00,1.5275590622526418,329.92515470170645,0.7655069855938023,-1.3219061024434606
2022-04-11 19:00:00,1.8011163767074077,318.6381666031809,1.1901993961446866,-1.3518304626913995
2022-04-11 20:00:00,2.184260397200885,318.3763474570636,1.4508618951060281,-1.6327869561303805
2022-04-11 21:00:00,1.1674994095324278,288.2548266298936,1.1087423652192674,-0.3657119615579345
2022-04-11 22:00:00,1.2439741264074038,307.1113976044479,0.9920244825507899,-0.750572483635592
2022-04-11 23:00:00,1.7421712089807224,292.8822756048035,1.6050723289949724,-0.6774240474739638
2022-04-12 00:00:00,1.787734459972976,275.76308740575877,1.7786985483373727,-0.1795159422374264
2022-04-12 01:00:00,1.958914594388236,250.4989519198436,1.8465422124505988,0.65393290614961
2022-04-12 02:00:00,2.090223483148758,242.78426675070847,1.8588165595763468,0.9559472827260296
2022-04-12 03:00:00,1.4515867225328063,233.0513686980893,1.1600714531996685,0.8725469824053853
2022-04-12 04:00:00,1.8585688536728302,225.54097006790454,1.3265562342143609,1.3017398900355446
2022-04-12 05:00:00,2.0557008928713962,226.0721087255112,1.4805434981555643,1.4261476469922532
2022-04-12 06:00:00,1.5065966813802385,238.64762481620224,1.2866088135687443,0.7838822113003814
2022-04-12 07:00:00,1.6443745052853909,242.33918633464006,1.45644114379955,0.7633784829823491
2022-04-12 08:00:00,1.40694875591601,229.95358085999013,1.0770522326400631,0.9052421167503555
2022-04-12 09:00:00,1.2574622422519963,209.2382503862819,0.6141977610254892,1.0972567616746294
2022-04-12 10:00:00,0.22082772112317928,327.3287380555083,0.11920681693622948,-0.18588872266059853
2022-04-12 11:00:00,0.19822512439131937,158.82467192702643,-0.0716034883822183,0.18484085152219887
2022-04-12 12:00:00,0.7845291555782667,142.89311927589586,-0.47330939431579266,0.6256710103598901
2022-04-12 13:00:00,1.0929203189020706,140.4422136680076,-0.6960330021611856,0.8426226221574464
2022-04-12 14:00:00,1.3826337146770338,143.16951718388356,-0.8288191210670057,1.1066773936045362
2022-04-12 15:00:00,2.0348261795461347,142.8062008947833,-1.2300786871050982,1.6209330660135586
2022-04-12 16:00:00,1.887458971102011,145.1914230504736,-1.0774304428503398,1.5497241717198524
2022-04-12 17:00:00,1.2886105371788004,158.03399521912024,-0.48201302227768683,1.1950650872998367
2022-04-12 18:00:00,0.7955330672089671,179.6649160451466,-0.004652504059955875,0.7955194625079132
2022-04-12 19:00:00,0.43917853684593966,195.26601556931467,0.11563609777237538,0.4236815786863031
2022-04-12 20:00:00,0.5644855371485359,195.0820089935733,0.14687989045609795,0.5450414841362772
2022-04-12 21:00:00,0.7405027178710869,206.338396861919,0.32854022791716986,0.6636306154892198
2022-04-12 22:00:00,1.4201784119296663,70.74952710665644,-1.340770981184572,-0.4682306031480953
2022-04-12 23:00:00,1.5511565438275468,65.82212990459982,-1.4150865737822833,-0.6353082811990869
2022-04-13 00:00:00,1.4200576498955946,77.48156523903322,-1.3862976505237106,-0.30780278292997887
2022-04-13 01:00:00,0.7124297241950036,119.19259005482994,-0.6219405795112152,0.34748529101794035
2022-04-13 02:00:00,1.7515883454091292,215.6472272800292,1.0208134058093628,1.4233768728952219
2022-04-13 03:00:00,3.1404024849995715,211.27419754585594,1.6302905330896913,2.6840790870444957
2022-04-13 04:00:00,3.434049152093276,198.9072498835952,1.112759424278603,3.248762848019489
2022-04-13 05:00:00,3.47766683995628,204.9045950745558,1.4644752619182215,3.1542794513107193
2022-04-13 06:00:00,3.201076326562823,201.71559294379898,1.1843969775034238,2.973902057593977
2022-04-13 07:00:00,2.660608893378168,203.16663527128892,1.0467011197473042,2.446069592109501
2022-04-13 08:00:00,2.342109863530838,192.6380251588634,0.5124322648556505,2.2853646944816814
2022-04-13 09:00:00,2.0685351565519148,197.18880966529548,0.6112965517048579,1.9761463052529802
2022-04-13 10:00:00,1.120305076502229,179.45388187660035,-0.01067809264895958,1.1202541866799898
2022-04-13 11:00:00,1.3431877552868337,157.7614805929531,-0.5083470761111097,1.2432765565881827
2022-04-13 12:00:00,1.237996652388331,136.59504809634134,-0.8506897759456116,0.8994234911465895
2022-04-13 13:00:00,0.9170437335011631,153.1200854262899,-0.4146156980599425,0.8179627326938672
2022-04-13 14:00:00,0.8013360242832459,173.09241057032384,-0.09637535258145546,0.7955194625079132
2022-04-13 15:00:00,0.8730941868742723,208.38996165636286,0.41513016764062916,0.7680887989473026
2022-04-13 16:00:00,0.9120710611833849,237.22198561675788,0.7668460052802475,0.49378216334119684
2022-04-13 17:00:00,1.1044211462332152,252.74842838392755,1.0547352378659758,0.32753571751931454
2022-04-13 18:00:00,1.4271280285356993,255.2529423252151,1.3801170216721708,0.3632787033710192
2022-04-13 19:00:00,1.8506633630647198,271.3974500753558,1.8501129316144527,-0.04513339853140491
